Name	DRR068893	DRR068894	DRR068895	DRR095105	DRR095106	DRR095107	DRR095108	DRR095109	DRR095110	DRR095111	DRR095112	DRR095113	DRR095114	DRR095115	DRR095116
KWMTBOMO07886	20.868006	18.952763	23.438080	4.359548	4.289648	4.773866	4.422162	3.851188	4.577410	38.918132	40.490998	39.466772	35.060087	35.132072	33.073104
KWMTBOMO07887	60.673570	64.572576	65.911644	3.523847	2.625670	2.732044	2.305026	2.607333	3.071160	25.804151	25.450194	28.595350	23.582539	23.556847	24.103478
KWMTBOMO07888	1433.025316	1436.963146	1488.174332	1229.389664	1203.783365	1242.159690	569.360143	580.942685	572.247884	2612.236023	2648.966195	2616.636368	1337.406213	1357.465128	1373.237722
KWMTBOMO07889	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.205654	0.281008	0.136914	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO07890	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO07891	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO07893	0.352126	0.348784	0.323464	0.015521	0.000000	0.010431	0.090125	0.070528	0.100448	0.141176	0.097019	0.060261	0.000000	0.000000	0.000000
KWMTBOMO07894	0.188012	0.074491	0.112370	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.033676	0.100401	0.000000	0.000000	0.000000
KWMTBOMO07895	129.463171	152.506887	130.509379	17.005515	14.287892	21.271092	30.685042	40.712132	35.135881	133.194870	164.154449	116.527318	652.111707	632.378176	649.891045
KWMTBOMO07896	3.166324	3.565878	3.694996	0.000000	0.067256	0.000000	0.048018	0.032186	0.000000	0.169762	0.233082	0.231632	0.000000	0.042196	0.041801
KWMTBOMO07897	31.483044	30.568436	44.249876	3.232362	3.860763	3.595251	1.697280	2.034964	2.478242	9.826748	10.030351	9.689134	3.553552	3.238888	3.791278
KWMTBOMO07898	5.927483	6.933745	6.917375	1.956799	1.938134	1.566452	2.381536	2.617567	2.609847	5.033159	4.364239	4.314958	0.381394	0.165999	0.203280
KWMTBOMO07899	19.022913	21.393574	18.178368	1.595404	1.535079	3.201818	1.086160	1.595796	1.301243	5.981767	7.103102	7.940920	0.856997	2.084996	1.689908
KWMTBOMO07900	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO07901	0.689575	0.487901	0.266456	0.000000	0.000000	0.000000	0.000000	0.181512	0.365554	0.161486	0.000000	0.000000	0.000000	0.000000	0.104414
KWMTBOMO07902	1.736226	1.618559	1.683038	0.234483	0.000000	0.157233	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO07903	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.488813	181.242161	166.328129	138.758192
KWMTBOMO07904	5.598055	6.301028	7.601246	0.194462	0.087688	0.108866	0.814555	0.840278	0.691101	6.082300	5.443688	6.315710	0.124354	0.165291	0.136456
KWMTBOMO07905	86.142307	86.999026	85.806923	92.572220	90.085537	94.862718	6.053150	5.895238	5.202732	21.226161	21.544892	22.012913	1.220501	1.673018	1.104931
KWMTBOMO07906	234.303884	226.365322	216.901714	0.147131	0.099269	0.690165	0.141082	0.377498	0.470346	0.838609	0.918381	0.684456	0.186038	0.123519	0.244725
KWMTBOMO07907	171.600984	169.539722	171.519579	42.204620	50.521154	43.426599	72.254615	86.297776	85.641901	122.551854	127.349821	128.169015	91.423315	96.416306	95.938347
KWMTBOMO07908	8.881074	10.010573	9.247856	10.937860	11.379745	10.361588	0.000000	0.000000	0.000000	15.687915	22.449048	20.129164	0.000000	0.000000	0.000000
KWMTBOMO07909	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO07910	0.197032	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	45.512805	45.379012	42.638013	0.000000	0.000000	0.186726
KWMTBOMO07911	39.482843	42.517435	38.020069	4.755112	5.689496	4.414879	3.265104	4.190106	3.841715	23.218458	25.503337	27.592513	21.443791	18.601567	19.077006
KWMTBOMO07912	17.509433	17.907063	18.423841	2.694749	4.082854	2.904368	3.618438	3.899105	3.834331	14.967609	15.684731	16.283764	18.394901	17.190863	20.518255
KWMTBOMO07913	1.297513	1.869363	1.323007	0.067648	0.091442	0.090822	0.000000	0.087411	0.087139	0.923929	1.162203	1.049960	0.000000	0.000000	0.000000
KWMTBOMO07914	8.888687	8.143723	13.714733	0.255703	0.172124	0.341920	0.243248	0.811753	0.323597	1.751145	1.991198	2.572383	2.876304	2.332167	2.730291
KWMTBOMO07915	7.883719	6.165916	3.770260	0.000000	0.000000	0.000000	1.349042	3.885148	3.275421	0.000000	0.370145	0.367750	0.000000	0.000000	0.000000
KWMTBOMO07916	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO07917	1.274775	1.543246	1.275198	0.000000	0.000000	0.000000	0.623322	0.729442	0.623181	0.000000	0.126916	0.126120	0.000000	0.000000	0.000000
KWMTBOMO07918	2.187587	2.618208	0.955437	0.732293	0.847771	1.192859	1001.685542	1013.314666	1013.320961	1.191533	2.613159	2.353353	1.062685	2.646823	1.922848
KWMTBOMO07919	0.039215	0.000000	0.000000	0.000000	0.000000	0.000000	0.043424	0.000000	0.058039	0.409211	0.210723	0.488629	0.000000	0.076331	0.037809
KWMTBOMO07920	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO07921	1.444013	2.145226	2.175168	0.000000	0.186394	0.000000	0.000000	0.175557	0.000000	0.000000	0.000000	0.214245	0.000000	0.229151	0.000000
KWMTBOMO07922	0.134517	0.399712	0.201783	0.000000	0.000000	0.000000	2.516981	2.574653	3.355843	0.000000	0.361583	0.239542	0.000000	0.129573	0.000000
KWMTBOMO07923	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO07924	0.000000	0.053849	0.081299	0.000000	0.000000	0.036724	0.000000	0.000000	0.046046	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO07925	2.815015	2.463018	2.908563	0.000000	0.099269	0.000000	0.000000	0.000000	0.000000	1.006330	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO07926	6.536380	6.676557	6.732152	0.117242	0.395769	0.393083	0.788596	0.980280	0.901985	3.472819	5.307359	3.819174	1.040788	0.888687	0.489096
KWMTBOMO07927	5.835183	6.070222	6.438394	0.067228	0.113678	0.135488	0.032490	0.043570	0.152025	0.420557	0.630229	0.469735	0.085972	0.085704	0.084904
KWMTBOMO07928	4.177486	3.441350	3.275974	0.806237	1.154434	0.637002	0.595335	0.583245	0.673248	4.100683	4.334106	4.822524	1.029595	0.925651	0.877135
KWMTBOMO07929	188.987147	185.870765	190.352558	6.046181	8.910316	7.627513	8.847111	7.244378	8.722327	41.790761	45.620166	44.205007	2.876512	3.390582	3.725315
KWMTBOMO07930	37.418043	28.547190	37.786500	3.964720	1.994850	3.632989	7.453425	7.118892	5.550674	31.656511	26.082632	30.865979	42.483581	41.800829	37.426824
KWMTBOMO07931	3.830494	5.143097	4.715062	2.832849	2.309241	2.162512	3.853716	3.650476	3.513443	6.897261	8.235895	8.639071	0.124123	0.247336	0.245023
KWMTBOMO07932	1.161658	0.986248	0.909848	0.126889	0.000000	0.000000	0.305971	0.041006	0.122634	0.216612	0.198189	0.295430	0.080892	0.053746	0.000000
KWMTBOMO07933	3.811909	3.972361	3.797459	0.364223	0.123143	0.183461	2.022543	2.240012	1.998029	0.932315	1.066861	0.565453	0.465215	0.386432	0.382822
KWMTBOMO07934	1.409718	2.327525	1.424542	0.541237	0.000000	0.000000	0.000000	0.000000	0.336205	0.617798	1.256725	0.416197	0.000000	0.000000	0.000000
KWMTBOMO07935	40.061768	40.458189	38.791346	1.413802	1.389981	1.811974	2.479223	3.031835	2.608361	9.580987	10.488955	9.525855	0.245788	0.272175	0.161779
KWMTBOMO07936	31.322557	32.859795	28.078434	4.258723	4.566760	3.887806	6.288570	4.820650	5.174174	15.676063	18.108980	15.745921	39.446752	47.835623	48.988065
KWMTBOMO07937	0.212241	0.120129	0.181162	0.034758	0.117545	0.023350	3.090576	4.054325	4.154137	0.079070	0.244378	0.296829	0.000000	0.029537	0.000000
KWMTBOMO07938	0.958014	1.328474	1.152296	2.864562	3.859363	3.538325	0.840534	1.543904	1.958353	0.000000	0.171706	0.000000	0.000000	0.000000	0.000000
KWMTBOMO07939	0.249291	0.987665	0.751261	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO07940	124.432902	123.364965	118.410936	0.000000	0.000000	0.000000	0.000000	0.085917	0.000000	0.000000	0.208799	0.103744	0.000000	0.000000	0.222846
KWMTBOMO07941	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.075828	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO07942	80.447149	76.556124	79.193858	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO07943	4.128240	2.397008	2.981893	0.734931	0.717258	0.602793	2.202527	1.791481	1.838378	1.487464	0.892627	2.027550	0.103926	0.138079	0.136788
KWMTBOMO07944	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO07945	0.517830	0.466283	0.211100	0.000000	0.072993	0.036249	0.156310	0.244446	0.208876	0.061425	0.126489	0.209502	0.551151	0.457782	0.408154
KWMTBOMO07946	1.603174	2.779382	4.854663	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.750917	0.743840
KWMTBOMO07947	1.558594	2.122697	1.464779	0.224070	0.301860	0.000000	0.427247	0.570696	1.137547	9.460092	9.253482	8.674909	0.000000	0.000000	0.184677
KWMTBOMO07948	0.901035	0.973606	0.735677	0.093995	0.000000	0.189183	0.090467	0.121165	0.241564	4.174439	3.815821	3.937809	0.000000	0.079363	0.078621
KWMTBOMO07949	0.770659	0.381668	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO07950	71.231759	73.616149	63.663463	6.295148	5.117049	4.974201	9.738674	8.373269	10.509499	92.001295	94.291125	92.824024	82.508224	91.832125	89.765780
KWMTBOMO07951	78.728253	80.871692	83.427020	7.302230	8.566402	8.508271	7.590486	7.697569	7.442777	24.686113	26.253622	24.789235	23.525223	24.492960	20.369597
KWMTBOMO07952	37.840148	38.788909	36.165672	1.159014	1.927312	1.555317	1.115884	1.437203	1.891128	17.562160	15.382953	17.984501	21.202279	18.377101	18.354494
KWMTBOMO07953	0.000000	0.095280	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO07954	1037.630315	1014.856402	978.219925	0.106859	0.288643	0.358355	0.308265	0.275173	0.342873	0.730300	0.834123	0.082890	0.271314	0.360399	0.535541
KWMTBOMO07955	10.982139	11.304175	8.749653	0.495510	1.167604	0.828362	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO07956	431.951825	426.971187	416.482094	0.000000	0.194948	0.096812	0.000000	0.000000	0.184771	0.000000	0.112719	0.112010	0.182712	0.242626	0.480710
KWMTBOMO07957	244.670680	243.793168	227.578104	0.000000	0.000000	0.204695	0.000000	0.000000	0.097582	0.174099	0.000000	0.000000	0.192954	0.000000	0.000000
KWMTBOMO07958	5.496502	4.891950	5.365333	0.182812	0.493970	0.306636	0.615935	0.353566	0.293708	1.561249	1.926771	1.489233	1.394616	1.080785	1.223633
KWMTBOMO07959	6.246037	5.138381	5.863736	2.437744	2.457017	1.625834	1.916363	2.185859	1.236240	56.667629	46.667202	53.383350	4.508422	2.322455	1.973061
KWMTBOMO07960	22.841488	24.030128	20.826125	1.317935	1.257255	1.664968	2.689260	1.951651	2.494271	11.825971	11.683145	13.053983	4.836599	4.131180	5.196904
KWMTBOMO07961	11.693580	10.828585	12.422360	1.349462	1.072732	0.745818	0.994222	0.614769	1.021399	4.789501	4.090761	4.065224	6.366060	7.518494	8.246232
KWMTBOMO07962	0.430092	0.852155	1.302983	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.534272	1.524246	1.820725	2.411586	2.787104
KWMTBOMO07963	143.844492	142.901838	147.771919	0.991021	1.334405	0.662689	0.235818	0.157418	0.000000	0.000000	0.192966	0.575261	0.000000	0.205601	0.203670
KWMTBOMO07964	601.078216	577.024748	577.850155	0.315165	0.318893	0.000000	0.150954	0.201910	0.402500	0.179623	0.245814	0.366407	0.198964	0.132091	0.130853
KWMTBOMO07965	4.983598	5.316909	4.060984	0.000000	0.296529	0.589123	0.831895	0.553214	0.275605	4.532942	2.736659	2.039399	6.514593	9.709826	5.343367
KWMTBOMO07966	0.000000	0.500349	0.707191	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.548612	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO07967	0.121819	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.354029	0.117535	0.116435
KWMTBOMO07968	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.133570	0.000000	0.000000	0.000000	0.197486	0.000000
KWMTBOMO07969	24.419758	24.046106	22.071823	6.398868	4.647749	3.517133	15.552799	12.501138	15.496505	165.720417	164.939756	176.112579	4.554531	3.435858	3.812101
KWMTBOMO07970	0.189247	0.281172	0.000000	0.108608	0.073339	0.072841	0.208847	0.139816	0.139371	283.549702	289.763211	288.875530	0.137853	0.824011	0.725603
KWMTBOMO07971	0.094367	0.000000	0.000000	0.108312	0.292559	0.000000	0.208284	0.139439	0.069498	72.421458	78.373535	79.479112	0.000000	0.182621	0.452283
KWMTBOMO07972	0.077875	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.057616	0.000000	0.712205	0.767384	0.693262	0.000000	0.000000	0.074778
KWMTBOMO07973	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.210619	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO07974	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.147896	0.000000	0.000000	0.180580	0.000000	0.000000	0.000000
KWMTBOMO07975	0.844588	0.278844	1.274096	0.000000	0.000000	0.000000	0.000000	0.000000	0.407935	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO07976	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.152590	0.076051	0.810993	0.370381	0.552089	0.000000	0.000000	0.098970
KWMTBOMO07977	0.320105	0.237797	0.239561	0.000000	0.000000	0.000000	0.441970	0.355183	0.590103	10.874670	11.327130	10.615144	0.233498	0.697963	0.537784
KWMTBOMO07978	0.000000	0.000000	0.000000	0.084789	0.171853	0.170687	0.000000	0.000000	0.000000	2.702996	2.581818	2.565692	1.833883	2.293164	2.839656
KWMTBOMO07979	0.000000	0.052910	0.039890	41.546186	41.252766	41.466654	0.029599	0.000000	0.079146	0.208924	0.191347	0.142619	0.039164	0.052057	0.051571
KWMTBOMO07980	0.382662	0.094756	0.286559	0.109806	0.000000	0.073643	0.105567	0.000000	0.070446	224.143881	246.757977	240.187493	0.000000	0.370219	0.275067
KWMTBOMO07981	0.966774	0.820790	1.653015	0.000000	0.053530	0.053167	0.000000	0.000000	0.050969	0.000000	0.123716	0.000000	0.000000	0.000000	0.066371
KWMTBOMO07982	0.488422	0.622744	0.131080	0.000000	0.000000	0.087809	0.171506	0.000000	0.187302	0.080177	0.221054	0.053931	0.000000	0.000000	0.053438
KWMTBOMO07983	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.136657	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO07984	0.465271	0.358440	0.231866	0.652172	0.601175	0.676710	0.686424	0.766678	0.420362	58.360069	51.489383	57.978837	0.075624	0.100495	0.099556
KWMTBOMO07985	1.062843	1.520618	1.062195	2.034111	1.464265	1.636118	10.801353	13.757604	15.622770	451.130728	461.690097	469.411771	1.201636	0.683912	0.564592
KWMTBOMO07986	0.509893	0.631311	0.476678	0.000000	0.000000	0.000000	0.070472	0.094426	0.094131	0.000000	0.171275	0.113471	0.000000	0.000000	0.061293
KWMTBOMO07987	1.785293	2.653086	0.676335	0.000000	0.000000	0.342671	0.483161	0.962851	0.959269	3091.915924	3180.700852	3201.472189	0.629140	0.416604	0.412686
KWMTBOMO07988	32.998624	36.908794	32.702750	1.631773	1.809908	1.719468	2.128047	1.799265	0.971491	23.370382	20.377548	22.871480	0.147824	0.490861	0.389015
KWMTBOMO07989	53.961595	51.991972	54.726817	3.716789	2.734425	2.036903	2.749018	4.865485	3.664035	27.736544	28.721804	23.566222	1.917600	1.980150	2.241817
KWMTBOMO07990	2.198985	2.321721	2.056950	0.000000	0.112422	0.093049	0.321401	0.628627	0.572984	277.835060	289.539754	293.075300	0.318979	0.447558	0.373372
KWMTBOMO07991	1.711086	2.193295	3.467916	3.350679	4.446478	4.416305	6.884197	9.513425	8.075431	29.352995	29.669330	29.841881	3.370690	3.795805	3.374621
KWMTBOMO07992	9.467829	8.075299	7.889350	0.906227	0.815166	0.303612	0.144788	0.581076	0.579193	3.788139	4.713621	5.503673	4.581683	4.436080	5.147893
KWMTBOMO07993	66.045219	70.717128	69.046139	1.484954	1.715150	2.413291	4.655608	6.355542	5.929874	21.055939	21.326930	24.479067	33.555706	33.224809	28.361485
KWMTBOMO07994	1.395734	1.382445	1.751502	0.000000	0.360344	0.357908	24.429303	25.809808	21.998576	2.444744	3.543072	0.828454	0.000000	0.000000	0.219612
KWMTBOMO07995	0.144242	0.428759	0.461756	0.000000	0.000000	0.000000	0.000000	0.000000	0.062801	1.307252	0.523303	0.691832	0.000000	0.000000	0.000000
KWMTBOMO07996	20.070810	20.190701	20.182643	1.709251	0.607717	0.965750	0.433040	0.522030	0.346923	5.736324	8.357906	6.490988	0.800776	0.531930	0.677515
KWMTBOMO07997	45.718446	45.096246	42.894150	2.916969	3.562313	3.041057	2.985648	3.410989	3.456667	11.490543	12.888864	13.484624	2.502893	2.143752	2.050496
KWMTBOMO07998	185.525208	182.240221	179.510909	0.135607	0.000000	0.090895	0.260274	0.000000	0.173586	0.000000	0.105819	0.420620	0.000000	0.227971	0.112918
KWMTBOMO07999	545.998601	568.005708	575.202108	0.230553	0.000000	0.308447	0.219706	0.000000	0.438661	0.000000	0.179626	1.070994	0.000000	0.766735	0.949430
KWMTBOMO08000	0.803527	0.979561	0.832015	0.141800	0.095831	0.190362	0.273397	0.320552	0.228250	2.824520	2.436060	1.980708	0.090330	0.060013	0.000000
KWMTBOMO08001	0.343009	0.594560	0.641903	0.000000	0.000000	0.000000	0.000000	0.000000	0.063201	0.784508	0.460938	0.610740	0.375103	0.000000	0.164547
KWMTBOMO08002	6.667677	7.705013	7.904830	1.275465	1.220198	0.855472	0.715474	0.752725	0.886759	9.443114	8.379719	7.420332	7.691613	10.037908	8.789798
KWMTBOMO08003	5.109674	4.498757	4.534826	3.475452	3.520260	2.840804	3.028288	3.145858	2.578368	20.412609	22.126448	23.083084	12.268926	14.008189	12.516645
KWMTBOMO08004	2.184380	1.802262	2.199423	1.256855	0.843762	0.558738	0.000000	0.000000	0.000000	1.909949	0.648951	0.967178	0.000000	0.000000	0.000000
KWMTBOMO08005	30.508705	26.120749	30.007908	1.786050	1.601766	1.590926	1.694367	0.941618	1.501340	6.794231	4.167386	3.911068	7.777440	10.070301	9.488044
KWMTBOMO08006	58.000649	64.688349	61.076125	13.025524	13.695807	10.882493	7.736112	7.570514	7.716028	38.098761	39.288813	35.684637	45.717107	42.903878	41.832221
KWMTBOMO08007	12.219909	11.207133	12.907930	0.173356	0.584494	0.232212	0.497630	0.221801	0.773742	0.395321	2.162956	1.343347	10.707617	11.314601	10.489833
KWMTBOMO08008	137.288909	139.956818	133.088275	0.000000	0.055515	0.220552	0.000000	0.106029	0.211391	0.000000	0.256614	0.127506	0.104564	0.486242	0.275255
KWMTBOMO08009	14.219645	13.069298	13.064054	7.356574	9.827608	7.098840	0.564329	0.471873	0.188138	1.677217	1.607167	2.167443	0.930189	0.988151	1.345986
KWMTBOMO08010	6.635743	6.816019	7.035263	0.848721	0.380678	0.189051	0.805912	0.358404	0.535746	2.260347	2.641785	2.406382	1.410344	1.636996	2.316391
KWMTBOMO08011	336.650370	352.926487	336.581502	42.739005	47.535639	47.457311	41.753090	42.282037	39.877169	215.779002	231.812568	240.013694	672.509782	649.838650	656.182680
KWMTBOMO08012	2.181993	0.926316	1.882973	1.077454	0.241298	0.479367	171.085832	165.962646	177.982845	0.000000	0.000000	0.000000	0.000000	0.000000	0.291637
KWMTBOMO08013	2.063667	2.304225	2.466794	0.000000	0.000000	0.000000	0.498638	0.362132	0.388785	0.929844	1.041712	0.968444	0.054962	0.109572	0.072366
KWMTBOMO08014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO08015	0.000000	0.000000	0.294620	0.000000	0.303559	0.150751	0.000000	0.000000	0.000000	0.771386	0.321471	0.174476	0.141253	0.093727	0.000000
KWMTBOMO08016	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.658710	1.295094	0.643490	0.000000	0.173126	0.000000
KWMTBOMO08017	1280.461676	1372.060691	1319.547935	0.000000	0.622511	0.618214	0.000000	0.000000	0.576269	0.000000	0.000000	1.432465	0.000000	0.744573	0.737006
KWMTBOMO08018	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO08019	0.000000	0.000000	0.000000	0.000000	0.081361	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO08020	2.179709	2.158985	0.596012	16.637783	15.043775	15.094284	149.021096	152.180887	158.462420	452.533657	458.505222	454.220611	0.856997	0.758180	0.751070
KWMTBOMO08021	1.747294	1.119863	1.767107	0.176812	0.039841	0.118713	0.113729	0.228649	0.151959	1.006026	0.644412	0.823369	0.000000	0.000000	0.000000
KWMTBOMO08022	47.497756	42.895064	47.832002	10.538012	6.341626	5.530472	2.642039	3.094935	3.672698	33.274782	38.264529	35.981398	4.794948	6.465421	4.110629
KWMTBOMO08023	6.124879	7.887118	4.623928	0.352834	0.711234	1.412944	1.000821	1.777921	1.992988	2.815780	3.285227	5.168299	14.844983	13.024778	15.193648
KWMTBOMO08024	85.728330	89.506043	87.975210	3.895755	2.804730	3.569173	3.116748	3.337020	3.825252	9.914726	11.552724	9.566855	24.178355	27.195950	29.105394
KWMTBOMO08025	0.722117	0.786781	0.432198	0.082848	0.055976	0.111192	0.239402	0.267261	0.213137	0.188645	0.064687	0.064283	0.000000	0.000000	0.138763
KWMTBOMO08026	34.170285	33.753501	36.988129	2.131464	1.871168	1.429594	7.891116	6.723874	6.634117	184.391788	196.909088	202.620542	2.976554	2.246532	1.958456
KWMTBOMO08027	99.728242	92.772255	82.258347	3.270673	3.762152	2.491420	0.879016	2.337138	3.201906	20.778363	15.914119	24.076950	25.791007	36.065429	18.050875
KWMTBOMO08028	2.318932	4.135115	2.108847	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.410798	0.653024	0.000000	0.000000
KWMTBOMO08029	1.456721	1.442867	0.546010	0.000000	0.000000	0.000000	0.000000	0.089481	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.232067
KWMTBOMO08030	0.000000	0.000000	1.401978	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO08031	1.843775	2.333536	1.841475	0.235175	0.079387	0.000000	0.000000	0.000000	0.075385	1.339653	1.101313	1.094410	0.149118	0.099031	0.392417
KWMTBOMO08032	0.162878	0.161331	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.427009	0.145959	0.145043	0.000000	0.000000	0.000000
KWMTBOMO08033	0.300686	0.330923	0.449204	0.038302	0.077712	0.051456	0.037009	0.000000	0.074208	1.132788	1.376340	1.219113	0.048958	0.000000	0.064464
KWMTBOMO08034	2.991488	3.950661	3.756306	298.743319	307.355243	310.454156	867.959610	872.058885	867.404799	6.878206	7.368406	6.434550	0.357487	0.948381	1.174204
KWMTBOMO08035	0.000000	0.000000	0.000000	0.406308	0.272824	0.000000	1.149146	1.019611	0.507955	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO08036	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO08037	58.906452	51.887168	54.939357	8.051226	7.747774	8.077243	11.359623	11.807321	11.613298	65.365842	70.166255	72.189137	59.204826	53.357835	58.172163
KWMTBOMO08038	0.000000	0.457753	0.000000	0.000000	0.000000	0.000000	0.000000	0.337391	0.336236	4.856861	4.554773	5.143590	0.332047	0.440521	0.436377
KWMTBOMO08039	0.129537	0.128305	0.194278	0.743903	0.803023	0.797572	2.567648	2.957963	2.187512	0.508822	1.044740	0.692114	0.000000	0.000000	0.000000
KWMTBOMO08040	48.812490	50.285665	43.435200	2.782492	2.607304	3.011180	1.987523	2.083453	1.961501	24.528732	25.227484	25.557298	92.111799	99.173007	99.973262
KWMTBOMO08041	39.999687	39.468360	42.839535	4.554480	5.384538	4.995391	2.530084	4.292831	3.997775	33.308491	39.251557	37.511300	15.596492	14.208630	16.421744
KWMTBOMO08042	10.805052	12.963363	15.306085	2.273413	1.650902	1.756825	1.171203	1.006729	1.114890	4.187414	4.772911	5.420461	4.628491	3.950261	5.072631
KWMTBOMO08043	83.439889	82.937332	78.387383	3.817614	4.700479	4.216785	4.640956	5.996690	5.257397	15.348966	16.038238	15.763591	14.816413	13.530262	14.153540
KWMTBOMO08044	54.877298	52.769810	52.414950	6.711607	7.448345	7.587506	8.241061	6.753498	8.369997	32.406772	31.446157	35.361874	1.800236	1.913659	2.014260
KWMTBOMO08045	10.913154	9.880571	10.639475	1.368671	0.793215	1.116100	0.943910	0.727604	1.166871	12.068188	11.415771	11.458559	0.873795	1.119804	1.438038
KWMTBOMO08046	20.014321	22.136983	19.790744	2.875729	3.359924	1.925268	2.564839	4.285319	2.806697	18.148666	15.543995	16.486004	10.130564	8.804791	10.149582
KWMTBOMO08047	16.472157	17.993014	18.872401	1.294705	0.835433	1.106355	2.839052	2.092868	1.972561	3.214520	2.435958	2.420784	0.600546	0.498787	0.444714
